,Unnamed: 0,cause,effect,explanation,Cause:Effect,Cause+Truth:Effect,Cause:Truth+Effect
1980,1980,He kept a pot of flowers at home.,"Because there was no sunshine, the flowers withered.",Lack of sunlight caused the flowers to become dehydrated and wither.,0.011011132263785972,0.006928438981620913,0.014612216240816099
1981,1981,The doctor gave her some plaster.,After using it she felt better.,"The plaster relieved her pain, alleviating the symptoms of her injury.",0.01345879006420545,0.010258849769222977,0.03249362619833822
1982,1982,The laboratory accidentally leaked radioactive materials containing curium.,The surrounding animals have mutated.,"Curium is a radioactive element, causing mutation of nearby organisms through ionizing radiation.",0.018831608997142774,0.046693331744833456,0.04306024274547693
1983,1983,His legs are swelling out.,He uses some ice to induce vasoconstriction.,"Ice reduces circulation, reducing swelling and inflammation.",0.00671665332669169,0.052160298411379716,0.011127896020003036
1984,1984,Researchers extracted lovage's components.,A volatile oil angelic acid a bitter extractive resins was found.,Lovage contains active components which impart flavor and aroma to the plant.,0.02261249580258106,0.07466903783549182,0.03234048959328382
1985,1985,These gases pollute the towns and cities.,Atmospheres are not as healthy as before anymore.,"Increased emissions from cars, industry, and other sources has led to air pollution.",0.008470330276134464,0.019005304308036444,0.010589076542770514
1986,1986,The rainy season is here.,Typhoons frequently occur in coastal areas.,"Typhoons form over warm ocean waters, which are abundant in coastal areas.",0.015736159886513765,0.05524600825290083,0.019647632093211916
1987,1987,Pharmacists are cautious about the proportion of medical materials.,They would fully focus on the process of carrying out medical experiments.,They need to ensure safety and accuracy of treatments.,0.010674679401574154,0.017362009833170676,0.014112538762382257
1988,1988,John's office with a macrozamia got fire.,There is nothing wrong with the macrozamia.,The fire was likely caused by an electrical malfunction.,0.0076161292026427786,0.010326522787007249,0.0403745872294842
1989,1989,I placed part of aloes on my face.,The clear gels cooled my face.,Aloes is a cooling plant-based substance which reduces inflammation and feels cool when applied on the skin.,0.016257918867407996,0.01623873957695898,0.026570637200808482
1990,1990,My father was diagnosed with atherosclerosis.,We knew it started to growed since many years ago.,Buildup of fatty plaque within arteries due to unhealthy lifestyle.,0.01320400204815729,0.017064961725659647,0.20501052568202552
1991,1991,This country forged a unique model of communism.,Poverty is equally distributed in that country.,State control of resources ensures equal access.,0.02051363696938237,0.031248502738747776,0.03106861785357143
1992,1992,Sam walked in the mist.,Sam's shirt got wet.,The mist was liquid water that made Sam's shirt wet.,0.007348254027267048,0.024186620206424633,0.01147625049866176
1993,1993,This patient has schizophrenia.,He regards himself as a stigma.,The patient sees themselves as a stigma because of the societal & cultural prejudice associated with the disorder.,0.019520793166516757,0.018107165001056334,0.021692426311830326
1994,1994,Spring is the season for animals to reproduct.,The keepers put them in contact with each other.,Animals breed in spring to maximize survival of their young.,0.013663395647889055,0.015288146849918553,0.02322942752435369
1995,1995,Amy just started to feed doves.,She had difficulties for the first time.,"Amy is unfamiliar with how to feed doves, so she is having difficulty.",0.006064737840893477,0.00534301487358113,0.006256041968555175
1996,1996,Jack observed the heart of a mouse in the laboratory.,Jack found that much of the heart is myocardium.,"Myocardium is the muscle of the heart, thus making up most of the heart.",0.05293706763159506,0.0817888340479527,0.06735831046775083
1997,1997,Tom has done many chemical experiments.,He took use of the result to stick two pieces of paper together.,Tom used the result from his chemical experiments to create an adhesive.,0.009556081088902303,0.01681042726439819,0.010883747664379254
1998,1998,He is prone to lung disease.,The doctor told him to have more intake.,More intake helps clear airways and keeps lungs healthy.,0.022894168738807487,0.014893967738737818,0.07881170781010392
1999,1999,The father has commited adultery.,The relationships within his family broke.,"Unfaithful behavior caused trust issues, leading to family separation.",0.02200135539504858,0.033499139631667674,0.07622779424187513
2000,2000,Jack keeps a lot of bulls near his home.,People dare not to go near Jack's home.,People are scared of the bulls and don't want to get hurt.,0.022972170967019177,0.013313964859306452,0.015813164860382752
2001,2001,There is something wrong with his lower bowel.,The doctor found he had diverticulosis.,"Diverticulosis is an inflammation of the lower bowel caused by small, bulging pouches.",0.06066746201885279,0.07296042973636654,0.07959917503751249
2002,2002,Tom witnessed the process of Plateletpheresis.,He thought it was similar to donating blood except for a few exceptions.,"Plateletpheresis separates out platelets from donated blood, which are not usually removed in normal blood donations.",0.012854388124774577,0.06830032844304718,0.011445084091478526
2003,2003,Jack observes the chalk in the teacher's hand.,A lot of small particles appeare after the teacher writes on the blackboard.,The chalk breaks into particles when rubbed against the rough surface of the blackboard.,0.17886009501091507,0.2095533400135182,0.12290973586290714
2004,2004,He has a furnace at home.,He uses the boiler to heat the food.,He is using the furnace to heat food quickly and economically.,0.04756987632527813,0.07617418945165584,0.04301619737303249
2005,2005,Tom bought a hummingbird on his way home.,The hummingbird lives in a healthy way.,"The hummingbird has the food, water, and shelter it needs to thrive.",0.01780046185038955,0.010914575079507334,0.019150544736697812
2006,2006,The lion hunted the giraffe.,The giraffe was killed.,Lions are predators; they hunt giraffe as food.,0.07594662502473516,0.06270754104602042,0.1044903354296294
2007,2007,I cooked Fucus vesiculosus for my father.,His thyroid function was promoted for more intake of iodine.,"Fucus vesiculosus contains iodine, which is needed for thyroid function.",0.1825452277789213,0.3573526000290913,0.12021616364321347
2008,2008,Tom wished to cross that canal.,Tom hired a boat and sailed across the canal.,Tom needed to get to the other side of the canal.,0.021706279383482966,0.017851787159561535,0.015061202240148692
2009,2009,It's the first week of the cub after birth.,The helpless cub closes its eyes.,The cub closes its eyes due to its lack of developed vision.,0.008046812816531907,0.006887902550463121,0.012682254794042835
2010,2010,He added starch to the bowl of water.,A precipitate soon formed on the fronts.,"The starch molecules interact with the water, causing them to clump and form a precipitate.",0.018368007347837955,0.014422883090956485,0.061281769595124526
2011,2011,The state of the atmosphere is very bad recently.,The professors of the Science Park adjusted the polarization.,The increasing levels of air pollution necessitate the adjustment of polarization to reduce its effects.,0.02472062805924505,0.03595616926912314,0.03701033781212936
2012,2012,Single-celled creature consumes food differently from multi-cellular creature.,But paramecium is an exception.,"Paramecium is both single-celled and multicellular, with specialized structures for food gathering.",0.00010306223670819217,0.0001325852732652262,0.004718379861590636
2013,2013,Tom was sad and he listend to the music.,He became happier than before.,Music has the power to lift people's moods and can evoke emotions of happiness.,0.00010766322941837936,0.00013646203564140235,0.022181717435207332
2014,2014,Poor John doesn't want to pay taxes.,He was forced to pay taxed and fined.,"John is obligated to pay taxes by law, and failure to do so can result in fines.",0.02428294682765554,0.029014360002228377,0.019866049478987992
2015,2015,My mom keeps cleaning in my room.,I keep sneezing.,I might have an allergy to the cleaning products she's using.,0.017309291676990676,0.1259627826246058,0.01754999198342866
2016,2016,The farmer measured the hardness of a wheat kernel.,The PSI he got was 5.,"The wheat kernel is soft, indicating low protein content.",0.011837172028575106,0.016182439153100827,0.05015143586403892
2017,2017,Tom is a new pilot.,He has to attend flight schools.,Tom needs to attend flight school to gain the skills and knowledge necessary to fly planes safely.,0.03364402725298065,0.08606645645531706,0.06474962030825673
