,Unnamed: 0,cause,effect,explanation,Cause:Effect,Cause+Truth:Effect,Cause:Truth+Effect
1842,1842,The hunter intended to make the warble uglier.,He plucked all its plumages.,The hunter wanted to make the warble bird less attractive to potential mates to decrease its chances of reproduction.,0.19728041121576737,0.3085603690159545,0.10069707908001141
1843,1843,Einstein accumulated experience in barriers.,He eventually succeeded in becoming a great inventor.,"Einstein persisted through barriers and gained experience, leading to success as an inventor.",0.013848481919188103,0.020095976949816272,0.01949776034195776
1844,1844,The flakes fell on the back of penguins.,They shook their backs off the flakes.,To maintain waterproofing and insulating properties of their feathers.,0.007156187377176293,0.0035884543162942044,0.007930860667578022
1845,1845,This is a book about dynamics.,This book introduces changes in the state of something.,To understand and analyze the behavior of systems and their components over time.,0.004415855785117892,0.01333926053818802,0.009647655986408656
1846,1846,One of Tom's ramjet needs energy.,Tom added some paraffin oil to the ramjet.,Paraffin oil serves as a fuel to generate energy in the ramjet.,0.009773369700108914,0.026168273110486716,0.01835249141754554
1847,1847,The Chinese army showed super capacity in the war and won a great victory.,"The Chinese commander said that thanks to the right strategy,.",The right strategy led to China's successful military campaign.,0.06373614779981471,0.12132181619587624,0.1363027296155178
1848,1848,The one-year-old Tom's teeth began to stick out of his gums.,Tom's mother said he was teething.,Teething occurs when baby teeth break through the gums.,0.010143736714245214,0.023906862543711275,0.013043940951415263
1849,1849,John has experienced field survival.,He was bited a lot by mosquitoes.,"Mosquitoes are attracted to heat, carbon dioxide, and body odor.",0.01523860111292935,0.01666039244955025,0.018968527385281552
1850,1850,Farmers planted some trees in the zone.,The trees almost all died.,Insufficient water or inadequate care.,0.0018220758462932493,0.004233544290513893,0.01800423972117225
1851,1851,Penicillin is now outdated because our excess use of it.,Researchers produced Penicillinases to deal with this problem.,Bacteria evolved and developed resistance to penicillin due to overuse.,0.7492554854553001,1.1229608273154075,0.5100752490021293
1852,1852,The baby is growing up.,He can't wear his former clothes.,The baby's body and size are changing.,0.010661356088462214,0.021897694187845873,0.01341114971705095
1853,1853,Wang breathed small droplets of water contaminated by the bacteria.,Wang was infected by the bacteria.,Wang inhaled contaminated droplets containing bacteria.,0.025775534363618985,0.02646492105336662,0.07914285943766428
1854,1854,These years he had accumulated abundant experience.,He had evolution more quickly.,He gained experience rapidly due to his quick evolution.,0.005936461880680793,0.008396070936327531,0.00987953715821975
1855,1855,Tom is making steamed buns.,He put some amines in the bowl.,Amines help the steamed buns rise and produce a softer texture.,0.02100279957875821,0.021160248683010544,0.045086946554084614
1856,1856,Streptomyces scabies found in soil where John grew potatoes.,The potatoes he grew had russet disease and were therefore inedible.,Streptomyces scabies caused russet disease in potatoes grown in John's soil.,0.1571305372469882,0.12954594746424378,0.20823832431880726
1857,1857,The Sawfly is to lay eggs.,It flies to a plant stem.,The plant stem provides a suitable place for egg-laying.,0.004660141233684572,0.021032143583493566,0.004765072750476625
1858,1858,Tom listens to music when he is tired of studying.,He felt noticeably more relaxed.,Music can help reduce stress and promote relaxation.,0.03059157901071371,0.04228339950545286,0.045585458404373
1859,1859,Gastropods are relatively soft.,They can be easily hurt.,Their shell is not enough to provide complete protection.,0.0015638130056056466,0.003240350555314868,0.025150768111684593
1860,1860,Tom followed the flamingo to go back their habitat.,He found that there are a lot of flamingos.,The habitat is ideal for flamingos.,0.006617797373901778,0.0070087084364866435,0.013588939151083836
1861,1861,I had a Colonoscopy check.,I got terrifed of the instrument for examining the whole colon.,Fear of the unknown and discomfort during the procedure.,0.15553248759401075,0.10950698454094064,0.10745669733590996
1862,1862,Emily likes to sell processed chickens.,Frozen chickens weigh more and make more money.,"Frozen chickens have more water content which increases their weight, resulting in more money.",0.025945365174539606,0.05387116906428134,0.023305694857190255
1863,1863,Jack has been working for railroads for many years.,He is familiar with all special procedures.,Jack has gained experience working in railroads over many years.,0.012803521545950401,0.019672126696013495,0.020840820656639808
1864,1864,The propeller is working.,The metal shaft is spinning.,The rotation of the propeller is caused by the spinning motion of the metal shaft.,0.12648061174712186,0.16496685574345973,0.06422640364021802
1865,1865,He went to learn to skate today.,He skated for hours on the rink.,He wanted to learn to skate or improve his skating skills.,0.375273930854581,0.6476917411625979,0.22646361024740533
1866,1866,There is a report about the daily life of the president.,"The president has a reasonable schedule, regular exercise and a substantial schedule of work.",A routine schedule and fitness contribute to a productive work-life balance for the president.,0.026640906680696276,0.04223341016854102,0.03218932966188709
1867,1867,The engine has broken.,Tom found a adhesive with top viscosity.,Adhesive with high viscosity can securely bond broken engine parts due to its thickness and strong adhesive properties.,0.05009338514378632,0.10578790840661677,0.044946163961255836
1868,1868,The man has commited sins such as robbery.,He gets paralysis.,Karmic theory suggests that his past actions have led to his paralysis as a form of divine punishment.,0.0027220806944639954,0.004135633614753909,0.015741244497912824
1869,1869,Lucy gave birth to twins but couldn't afford the living of them.,She sent them into different strange families.,Lucy could not afford to raise both twins.,0.024202652897711053,0.021914883289286653,0.0361498700926581
1870,1870,Cathy likes to keep bees in her spare time.,Cathy wears special clothing to protect herslef.,To protect herself from bee stings.,0.012192598501014376,0.006650215045797649,0.016509257907934297
1871,1871,Scientists wants to explore something related to carbamic acid.,They have found urethanes and carbonic acid.,Urethanes and carbonic acid are related to carbamic acid due to their chemical structure and properties.,0.07034559672891953,0.09639535483194918,0.08090382339089872
1872,1872,John wants to know how chromatids appear.,The teacher asked him to observe the anaphase of spindle fibers division.,Anaphase shows the separation of chromatids into individual chromosomes as spindle fibers pull them apart.,1.3634676680114746,2.343376387875479,1.6916047170295314
1873,1873,Tom likes geology and biological.,He chooses to study paleontology.,"Tom's interest in both geology and biology led him to study paleontology, which combines these two fields.",0.612898928869352,0.6175348699369507,0.26675315070403804
1874,1874,The fisherman stopped the movement of the crab.,The crab caught the fisherman's hand by its pincers.,The crab felt threatened by the fisherman's action and used its pincers as a defense mechanism.,0.27913155320333605,0.18479204681595734,0.28752178294835873
1875,1875,Air bubbles developed in the water column.,Tensiometers failed.,"Possibly due to excess agitation or air infiltration in the soil, causing disruption of water flow and tension measurement.",0.360653834605525,0.17088542279671273,0.05423666112775146
1876,1876,There are hammerheads in the aquarium.,They consume a lot of sweets every day.,Hammerhead sharks have a high metabolism and need a lot of food to fuel their bodies.,0.0035937421693598057,0.01728482093523457,0.0029598574095791664
1877,1877,He was in need of money.,He sold his artifacts for a large of money.,"He needed money urgently, so he sold his artifacts for a large sum of money.",0.009422626212196895,0.017937597569630356,0.012923016984205737
