,Unnamed: 0,cause,effect,explanation,Cause:Effect,Cause+Truth:Effect,Cause:Truth+Effect
1904,1904,The cottonmouth is hungry.,He ate another snake.,Cottonmouths eat other snakes including their own kind.,0.09807629384312508,0.047681580854340135,0.06552108662885042
1905,1905,Mike got a firefly.,Mike fed it with some small insects.,Fireflies eat other small insects.,0.005809810215072009,0.020998670225894262,0.004619126836262468
1906,1906,The Middle East is short of fresh water.,Some countries go to war because of fresh water.,War requires fresh water.,0.027514482618124884,0.0293167199512412,0.04064372870457668
1907,1907,Asthma developing late in life doesn't have postive skin tests.,He or she tends to be nonallergic.,Nonallergies are also common especially in children with asthma.,0.005962721655886187,0.00775171942031451,0.016380866680104023
1908,1908,Lucy has a better awareness than Tom when doing work.,Lucy was more successful than Tom.,Awareness helps tasks.,0.025218718642075408,0.014856281230626718,0.024136775507952915
1909,1909,This region is of great density.,It has production from local people.,Density implies production.,0.022375669992485744,0.03136432923710238,0.025192154992963296
1910,1910,The cat was shaved on his back.,The polka dotted ski under his fur of that part was revealed.,Cats are polka dotted under their fur.,0.07384166461433717,0.18612346659123424,0.061690024247179565
1911,1911,Tom lives on a prairie.,His life is often disturbed by herds or terrible weather.,Prairie has disturbances.,0.010679536504952448,0.019921201103630486,0.012446340838043163
1912,1912,He wanted to eat some nuts to ingest folic acid.,He bought some hazelnuts.,Hazelnuts contain high amounts of folic acid.,0.004748875332066874,0.008636382166147542,0.01638963964788198
1913,1913,My dad knew his cancer.,He bought packs of cigarettes.,Cigarettes cause cancer.,0.06102552849762244,0.05750608658884667,0.10424152669040403
1914,1914,Liu Xuan has a strong ability to keep balance.,She has got the first prize in the Olympics.,Balance is the ability to maintain balance.,0.012263229487129212,0.012736137063551513,0.018862981307378214
1915,1915,A group of people came to the zoo to watch the bears.,The bears hid in fear.,Bears are used to people.,0.015396497474840383,0.01830272858052923,0.012540391807854004
1916,1916,Biologists use experiments to get proteins into the matrix.,They found that chaperones bound to protein.,Chaperones bind to proteins in the matrix.,0.16872778834422394,0.2526935607713206,0.24504801928394412
1917,1917,Remeber to wear a helmet when riding your motocar.,It is of liitle use when a car accident really happens.,HATs provide protection.,0.007650176821267021,0.012994089156144974,0.006674057591978668
1918,1918,Eric carefully checked the properties of this building.,Eric said this building has a majestic appearance.,Properties include appearances.,0.007997602727166974,0.007069935527339352,0.008609321945088937
1919,1919,The occurrence of Roseola has been investigated.,The reported results were mainly involved the childhood stages.,Roseola occurs mainly in the childhood stages.,0.03535117895578402,0.02812539773260953,0.048683859077088276
1920,1920,Jessy only eats vegetables.,This is her lifestyles.,Lifestyles include vegetables.,0.008679157912306414,0.006970122511389262,0.013859856478146132
1921,1921,Mark took some drugs known as mucolytics.,The mucus in his lungs was decomposed.,Drugs known as mucolytics break up mucus in the lungs.,0.014795459226474114,0.04906841201283619,0.016648235185261914
1922,1922,John fed the Sculpins with their fish food and herring eggbeds.,The Sculpins ate both kinds.,Sculpins eat a variety of food primarily fish food.,0.08372007071411476,0.11895778587467831,0.14142841146986473
1923,1923,He is diagnosed with pancreatitis.,He drank too much recently and his pancreas got inflammed.,Pancreatitis occurs when the pancreas becomes inflamed.,0.0018275588749879037,0.0019047277476501431,0.010323321497130977
1924,1924,Tom was elected as a sheriff.,He was reponsible for his own department.,Sheriffs are sheriff's deputies.,0.010811424198909987,0.015613467308590456,0.035598732185683345
1925,1925,They wanted to make bars.,They bought lots of mental.,Bars have mental components.,0.010570389504509982,0.00956374515260838,0.009832392496499373
1926,1926,She is pregnant.,He needs to use ultrasound to detect the condition of the fetus.,Fetuses are ultrasound images of the mother.,0.11198194820372033,0.030679249649617192,0.15716597332513516
1927,1927,The bananas jack bought were overripe.,Bananas give off a sweet smell.,Overripe bananas have a sweet smell.,0.2026990875575735,0.059555197776332267,0.6403916769036114
1928,1928,The professor asked the students to find natural satellites.,The students pointed directly to the moons.,Moons are natural satellites.,0.014577857978970418,0.013445785318672942,0.014040232987852277
1929,1929,"To adapt to new environment, the human gene pool has undergone some changes.",Human race has evoluted a little bit.,Evolution is the gradual accumulation of adaptions over time.,0.04288204636193001,0.03909898109150128,0.07516247326640878
1930,1930,Using chemical stimuli is one of the aminal's instincts.,Crabs can find food by their instinct.,Aminals follow instinct.,0.0023342290154299648,0.005145605429721166,0.003236596235587825
1931,1931,This guy believes in spiritualism.,This guy got religion.,Spirituality is religion.,0.04186845368584488,0.03471387351324156,0.06475539234110515
1932,1932,The subjects were given steroids.,The results showed a range of symptoms from insomnia to death among them.,Steroids can cause a range of symptoms from insomnia to death.,0.011439443172520797,0.033846116748076895,0.014307524424631285
1933,1933,The food Tom ate contained bacteria.,Tom suffered from  gastrointestinal illnesses.,Bacteria can cause disease.,0.030292828741639615,0.05222917028444251,0.03408463897975093
1934,1934,He has something wrong with his muscles controlling the diaphragm.,He can't stop his hiccups.,Hiccups are due to tight muscles controlling the diaphragm.,0.003778134749891907,0.004693710387710755,0.007414651352503276
1935,1935,Tom has to overcome all the barriers in front of him.,He finds that each barrier is more difficult than the former one.,Barriers have layers.,0.006428963465918513,0.005946801806497989,0.007512968485243623
1936,1936,Researchers study the spawning habits of lampreys.,Researchers found that lampreys lay eggs in the same way as salmon.,Lampreys reproduce the same way as salmon.,0.08830380222222649,0.0990224116535986,0.08631890832548343
1937,1937,The CT images of Tom's lungs showed Fibrosis.,The doctor's interpretation involved the affected functions of his lungs.,Fibrosis is affected functions of the lungs.,0.028330174434157307,0.018929275641542745,0.05962785071567933
1938,1938,The winter was freezing cold.,Martens all survived the winter in special ways.,Martens are adapted to cold winter temperature.,0.029979933546980326,0.03353857248546581,0.06987833105409852
1939,1939,I saw pregnant turtles three days ago.,I saw baby turtles this evening.,Turtles give birth to turtles.,0.01937687896262695,0.02691751345889832,0.0315380797954357
1940,1940,Tom felt something wrong with his body and went to hospital.,The doctor asked him to do some examinations.,Hospital provides examinations.,0.02341708167374661,0.017662431452412967,0.02593853697838655
1941,1941,There are some small insects.,They are crawlers.,Crawlers are small insects.,0.025662133897698346,0.020642683073469097,0.03849850201714973
1942,1942,The fetus has a strong ability to survive independently of the woman's body.,This shows that he has a strong ability of viability.,Viability refers to the fetus's ability to survive independently of the woman's body.,0.01792690512074135,0.022261615251273494,0.047046833372850795
1943,1943,Tom always takes into some food which includes chitin.,He always keeps a healthy body and hardly suffers a disease.,Chitin has a complicated structure immune to most general enzymes.,0.013609877956946148,0.02777122676659454,0.02068229535600773
1944,1944,Tom has talents in English.,He can teach his own child.,Talent has practical values.,0.01577503023110644,0.0059972460037313454,0.023384311185514473
1945,1945,Too many tasks were assigned to the worker of strong ability.,He reached his limitations and broke down.,Tasks have limitations.,0.016621587471375408,0.012853065736941977,0.014996273473861043
1946,1946,The model had a perfect posture.,The cameraman praised the perfect position of her body parts in relation to each other.,Posture is the position of body parts in relation to each other.,0.01096376970701894,0.011224433059770014,0.013405705066036791
1947,1947,Tom felt nervous.,All his skeletal muscles in his body contracted.,Nerves cause contraction.,0.010479410245060562,0.034995892922239855,0.011113161652796553
1948,1948,He kept those albums.,These albums comfort him when he felt lonely.,Albums have meaning.,0.014085356308713276,0.01117418148679335,0.013541703759806897
1949,1949,Jack's grandfather was a rancher.,He was very good at raising animals.,Ranches raise animals.,0.01837745634673999,0.017020788535883593,0.018321505289102317
1950,1950,Mr. Smith bought a diamond for his wife.,His wife found an internal flaw in the diamond.,Diamonds have internal flaws.,0.021918238192412454,0.018479481827647498,0.024012222180876716
1951,1951,Food is digested in the body.,"The intestine makes adaptations, such as the enlarged sacculated parts of the colon.",Digestion occurs in the enlarged sacculated parts of the colon.,0.04610946403804543,0.05126679760483709,0.0698044222798703
1952,1952,This city became famous for tourism.,Soon it achieved significant growth.,Tourism experiences growth.,0.015338987029786878,0.018094025241894532,0.02404504193951695
1953,1953,He had been studying where calcification occurs.,He found that most of it was in the wrong tissues with accelerated calcification of arteries.,Calcification occurs in the wrong tissues with accelerated calcification of arteries.,0.024196339990467906,0.039895635016695755,0.028978656142113868
